date,city,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,season,year,month,day,day_of_year
2017-12-06,VirtualCity,19.74,0.0,74.46,7.53,Winter,2017,12,6,340
2017-12-07,VirtualCity,18.52,1.97,76.96,9.28,Winter,2017,12,7,341
2017-12-08,VirtualCity,20.0,3.06,80.57,9.13,Winter,2017,12,8,342
2017-12-09,VirtualCity,18.12,7.23,74.85,8.85,Winter,2017,12,9,343
2017-12-10,VirtualCity,19.3,0.0,71.98,9.11,Winter,2017,12,10,344
2017-12-11,VirtualCity,21.17,2.79,77.58,5.83,Winter,2017,12,11,345
2017-12-12,VirtualCity,22.97,6.2,75.04,10.27,Winter,2017,12,12,346
2017-12-13,VirtualCity,25.37,1.27,75.79,8.16,Winter,2017,12,13,347
2017-12-14,VirtualCity,20.44,2.53,75.31,9.93,Winter,2017,12,14,348
2017-12-15,VirtualCity,23.63,3.73,85.5,6.03,Winter,2017,12,15,349
2017-12-16,VirtualCity,22.01,3.41,67.63,8.81,Winter,2017,12,16,350
2017-12-17,VirtualCity,21.59,6.44,75.09,7.86,Winter,2017,12,17,351
2017-12-18,VirtualCity,22.63,3.99,76.67,9.25,Winter,2017,12,18,352
2017-12-19,VirtualCity,22.24,5.92,73.61,8.98,Winter,2017,12,19,353
2017-12-20,VirtualCity,22.48,2.21,80.38,9.07,Winter,2017,12,20,354
2017-12-21,VirtualCity,21.87,1.37,80.07,7.4,Winter,2017,12,21,355
2017-12-22,VirtualCity,20.56,2.5,76.66,8.63,Winter,2017,12,22,356
2017-12-23,VirtualCity,20.51,0.45,75.8,8.51,Winter,2017,12,23,357
2017-12-24,VirtualCity,23.98,4.06,76.46,9.36,Winter,2017,12,24,358
2017-12-25,VirtualCity,22.75,2.15,76.51,9.98,Winter,2017,12,25,359
2017-12-26,VirtualCity,22.44,1.52,76.64,9.01,Winter,2017,12,26,360
2017-12-27,VirtualCity,23.52,4.1,76.22,7.33,Winter,2017,12,27,361
2017-12-28,VirtualCity,24.87,0.48,77.99,9.02,Winter,2017,12,28,362
2017-12-29,VirtualCity,24.12,1.2149999999999999,80.0,12.05,Winter,2017,12,29,363
2017-12-30,VirtualCity,23.04,1.95,72.08,10.92,Winter,2017,12,30,364
2017-12-31,VirtualCity,26.04,5.55,72.8,5.41,Winter,2017,12,31,365
2018-01-01,VirtualCity,26.9,2.14,70.0,9.09,Winter,2018,1,1,1
2018-01-02,VirtualCity,25.45,4.39,80.46,10.16,Winter,2018,1,2,2
2018-01-03,VirtualCity,26.34,3.4,77.99,8.86,Winter,2018,1,3,3
2018-01-04,VirtualCity,26.91,4.64,78.99,8.55,Winter,2018,1,4,4
2018-01-05,VirtualCity,26.91,3.24,71.24,8.81,Winter,2018,1,5,5
2018-01-06,VirtualCity,26.31,0.0,84.08,9.82,Winter,2018,1,6,6
2018-01-07,VirtualCity,26.46,5.22,74.48,7.81,Winter,2018,1,7,7
2018-01-08,VirtualCity,26.51,2.81,77.56,10.64,Winter,2018,1,8,8
2018-01-09,VirtualCity,24.26,4.74,80.27,9.18,Winter,2018,1,9,9
2018-01-10,VirtualCity,27.12,4.52,72.87,8.15,Winter,2018,1,10,10
2018-01-11,VirtualCity,24.21,1.3,74.6,10.65,Winter,2018,1,11,11
2018-01-12,VirtualCity,25.22,0.99,77.46,7.47,Winter,2018,1,12,12
2018-01-13,VirtualCity,28.53,4.44,88.13,8.68,Winter,2018,1,13,13
2018-01-14,VirtualCity,28.01,2.33,77.86,8.69,Winter,2018,1,14,14
2018-01-15,VirtualCity,29.14,5.06,83.03,11.97,Winter,2018,1,15,15
2018-01-16,VirtualCity,26.67,2.61,81.37,8.6,Winter,2018,1,16,16
2018-01-17,VirtualCity,25.51,5.25,77.96,6.86,Winter,2018,1,17,17
2018-01-18,VirtualCity,27.05,3.93,72.47,8.77,Winter,2018,1,18,18
2018-01-19,VirtualCity,27.72,3.63,80.6,10.04,Winter,2018,1,19,19
2018-01-20,VirtualCity,27.85,2.18,70.3,10.46,Winter,2018,1,20,20
2018-01-21,VirtualCity,29.59,3.51,82.63,12.27,Winter,2018,1,21,21
2018-01-22,VirtualCity,27.51,5.62,76.95,11.25,Winter,2018,1,22,22
2018-01-23,VirtualCity,28.74,2.88,65.47,9.81,Winter,2018,1,23,23
2018-01-24,VirtualCity,26.89,4.17,74.63,8.53,Winter,2018,1,24,24
2018-01-25,VirtualCity,29.2,3.1,78.52,11.57,Winter,2018,1,25,25
2018-01-26,VirtualCity,28.69,3.27,74.87,9.2,Winter,2018,1,26,26
2018-01-27,VirtualCity,27.71,6.79,78.59,8.87,Winter,2018,1,27,27
2018-01-28,VirtualCity,28.64,5.64,72.23,9.18,Winter,2018,1,28,28
2018-01-29,VirtualCity,28.87,3.17,70.31,8.2,Winter,2018,1,29,29
2018-01-30,VirtualCity,28.89,3.47,75.15,9.16,Winter,2018,1,30,30
2018-01-31,VirtualCity,32.1,1.46,75.46,9.45,Winter,2018,1,31,31
2018-02-01,VirtualCity,29.44,2.62,73.83,10.63,Winter,2018,2,1,32
2018-02-02,VirtualCity,29.37,3.68,80.03,9.3,Winter,2018,2,2,33
2018-02-03,VirtualCity,26.73,4.87,71.6,8.26,Winter,2018,2,3,34
2018-02-04,VirtualCity,28.68,4.65,76.14,7.87,Winter,2018,2,4,35
2018-02-05,VirtualCity,29.77,0.56,75.04,10.06,Winter,2018,2,5,36
2018-02-06,VirtualCity,29.27,5.15,68.42,9.91,Winter,2018,2,6,37
2018-02-07,VirtualCity,32.51,2.8,69.25,9.18,Winter,2018,2,7,38
2018-02-08,VirtualCity,30.33,0.83,74.45,9.29,Winter,2018,2,8,39
2018-02-09,VirtualCity,32.64,5.94,82.19,10.33,Winter,2018,2,9,40
2018-02-10,VirtualCity,30.94,6.22,76.45,11.55,Winter,2018,2,10,41
2018-02-11,VirtualCity,31.03,3.58,67.1,8.95,Winter,2018,2,11,42
2018-02-12,VirtualCity,30.97,4.56,61.42,10.01,Winter,2018,2,12,43
2018-02-13,VirtualCity,31.23,4.69,76.66,11.06,Winter,2018,2,13,44
2018-02-14,VirtualCity,33.93,6.07,73.2,8.99,Winter,2018,2,14,45
2018-02-15,VirtualCity,27.99,4.6,78.0,9.91,Winter,2018,2,15,46
2018-02-16,VirtualCity,28.59,0.08,69.76,9.89,Winter,2018,2,16,47
2018-02-17,VirtualCity,30.9,7.42,74.54,8.37,Winter,2018,2,17,48
2018-02-18,VirtualCity,31.85,5.34,76.37,10.16,Winter,2018,2,18,49
2018-02-19,VirtualCity,32.97,1.88,71.04,10.0,Winter,2018,2,19,50
2018-02-20,VirtualCity,32.76,0.73,70.97,10.63,Winter,2018,2,20,51
2018-02-21,VirtualCity,31.58,4.11,72.61,8.55,Winter,2018,2,21,52
2018-02-22,VirtualCity,33.79,2.39,74.52,9.99,Winter,2018,2,22,53
2018-02-23,VirtualCity,33.92,3.73,72.13,11.64,Winter,2018,2,23,54
2018-02-24,VirtualCity,32.75,4.64,75.91,12.48,Winter,2018,2,24,55
2018-02-25,VirtualCity,34.01,1.75,70.0,11.53,Winter,2018,2,25,56
2018-02-26,VirtualCity,33.08,0.54,66.37,8.58,Winter,2018,2,26,57
2018-02-27,VirtualCity,31.92,3.85,79.41,10.54,Winter,2018,2,27,58
2018-02-28,VirtualCity,33.9,1.83,68.91,9.42,Winter,2018,2,28,59
2018-03-01,VirtualCity,33.11,3.32,68.88,10.34,Summer,2018,3,1,60
2018-03-02,VirtualCity,33.03,0.04,70.71,9.07,Summer,2018,3,2,61
2018-03-03,VirtualCity,35.32,2.45,71.07,7.94,Summer,2018,3,3,62
2018-03-04,VirtualCity,29.52,4.57,69.07,9.59,Summer,2018,3,4,63
2018-03-05,VirtualCity,31.15,4.33,70.36,10.86,Summer,2018,3,5,64
2018-03-06,VirtualCity,31.57,1.27,70.09,10.34,Summer,2018,3,6,65
2018-03-07,VirtualCity,32.88,0.43,70.76,10.48,Summer,2018,3,7,66
2018-03-08,VirtualCity,33.12,3.03,60.44,10.25,Summer,2018,3,8,67
2018-03-09,VirtualCity,31.31,4.23,77.21,10.47,Summer,2018,3,9,68
2018-03-10,VirtualCity,32.15,3.89,68.9,10.62,Summer,2018,3,10,69
2018-03-11,VirtualCity,32.4,1.87,71.62,9.65,Summer,2018,3,11,70
2018-03-12,VirtualCity,37.44,3.66,63.6,10.07,Summer,2018,3,12,71
2018-03-13,VirtualCity,36.52,6.31,67.03,12.06,Summer,2018,3,13,72
2018-03-14,VirtualCity,33.25,3.45,66.03,10.13,Summer,2018,3,14,73
2018-03-15,VirtualCity,33.37,0.0,74.4,10.0,Summer,2018,3,15,74
2018-03-16,VirtualCity,32.25,3.45,65.98,10.07,Summer,2018,3,16,75
2018-03-17,VirtualCity,31.15,7.5,71.16,9.68,Summer,2018,3,17,76
2018-03-18,VirtualCity,33.88,0.17,65.32,9.41,Summer,2018,3,18,77
2018-03-19,VirtualCity,32.6,3.07,65.91,10.17,Summer,2018,3,19,78
2018-03-20,VirtualCity,34.01,2.5,66.54,9.3,Summer,2018,3,20,79
2018-03-21,VirtualCity,31.77,3.21,72.46,9.72,Summer,2018,3,21,80
2018-03-22,VirtualCity,33.06,3.43,59.56,8.94,Summer,2018,3,22,81
2018-03-23,VirtualCity,34.45,5.51,61.65,10.0,Summer,2018,3,23,82
2018-03-24,VirtualCity,34.81,3.19,58.92,10.56,Summer,2018,3,24,83
2018-03-25,VirtualCity,34.91,5.81,62.16,9.6,Summer,2018,3,25,84
2018-03-26,VirtualCity,32.32,2.74,63.05,7.43,Summer,2018,3,26,85
2018-03-27,VirtualCity,35.6,2.23,59.64,10.53,Summer,2018,3,27,86
2018-03-28,VirtualCity,33.13,1.53,62.95,9.95,Summer,2018,3,28,87
2018-03-29,VirtualCity,35.29,0.0,57.62,8.6,Summer,2018,3,29,88
2018-03-30,VirtualCity,34.34,3.61,61.41,10.71,Summer,2018,3,30,89
2018-03-31,VirtualCity,32.29,7.52,70.07,8.08,Summer,2018,3,31,90
2018-04-01,VirtualCity,33.89,4.01,66.68,11.0,Summer,2018,4,1,91
2018-04-02,VirtualCity,34.91,4.51,65.61,9.66,Summer,2018,4,2,92
2018-04-03,VirtualCity,35.28,2.09,60.64,6.99,Summer,2018,4,3,93
2018-04-04,VirtualCity,34.14,2.46,58.3,9.91,Summer,2018,4,4,94
2018-04-05,VirtualCity,36.64,5.17,59.68,9.19,Summer,2018,4,5,95
2018-04-06,VirtualCity,35.84,7.42,63.86,8.99,Summer,2018,4,6,96
2018-04-07,VirtualCity,33.93,54.84863877749706,67.3,8.75,Summer,2018,4,7,97
2018-04-08,VirtualCity,35.42,4.77,67.23,9.46,Summer,2018,4,8,98
2018-04-09,VirtualCity,37.17,3.08,65.94,9.01,Summer,2018,4,9,99
2018-04-10,VirtualCity,37.19,3.46,60.26,7.35,Summer,2018,4,10,100
2018-04-11,VirtualCity,32.38,1.34,63.11,11.08,Summer,2018,4,11,101
2018-04-12,VirtualCity,32.8,0.0,61.52,9.24,Summer,2018,4,12,102
2018-04-13,VirtualCity,36.39,0.52,61.8,8.63,Summer,2018,4,13,103
2018-04-14,VirtualCity,32.54,3.11,70.55,8.13,Summer,2018,4,14,104
2018-04-15,VirtualCity,32.1,2.36,55.15,10.39,Summer,2018,4,15,105
2018-04-16,VirtualCity,33.31,0.0,61.06,7.88,Summer,2018,4,16,106
2018-04-17,VirtualCity,34.63,2.92,66.65,9.57,Summer,2018,4,17,107
2018-04-18,VirtualCity,33.8,2.3,55.74,8.69,Summer,2018,4,18,108
2018-04-19,VirtualCity,32.92,0.42,58.83,8.73,Summer,2018,4,19,109
2018-04-20,VirtualCity,32.84,2.19,59.09,8.01,Summer,2018,4,20,110
2018-04-21,VirtualCity,32.72,2.29,60.12,8.57,Summer,2018,4,21,111
2018-04-22,VirtualCity,32.41,1.64,54.44,9.3,Summer,2018,4,22,112
2018-04-23,VirtualCity,37.09,5.04,63.01,9.54,Summer,2018,4,23,113
2018-04-24,VirtualCity,34.05,0.0,63.1,8.29,Summer,2018,4,24,114
2018-04-25,VirtualCity,34.87,0.0,62.28,9.1,Summer,2018,4,25,115
2018-04-26,VirtualCity,32.74,3.01,56.57,10.24,Summer,2018,4,26,116
2018-04-27,VirtualCity,33.12,3.21,60.21,7.16,Summer,2018,4,27,117
2018-04-28,VirtualCity,32.25,3.89,56.08,9.11,Summer,2018,4,28,118
2018-04-29,VirtualCity,29.27,1.81,58.17,7.95,Summer,2018,4,29,119
2018-04-30,VirtualCity,31.1,0.98,67.93,7.8,Summer,2018,4,30,120
2018-05-01,VirtualCity,30.37,2.98,59.52,9.35,Summer,2018,5,1,121
2018-05-02,VirtualCity,29.62,2.03,54.21,8.35,Summer,2018,5,2,122
2018-05-03,VirtualCity,31.12,6.41,59.5,7.52,Summer,2018,5,3,123
2018-05-04,VirtualCity,34.81,2.29,53.2,10.53,Summer,2018,5,4,124
2018-05-05,VirtualCity,32.66,2.88,53.63,10.02,Summer,2018,5,5,125
2018-05-06,VirtualCity,34.57,8.45,54.09,6.57,Summer,2018,5,6,126
2018-05-07,VirtualCity,33.15,2.57,56.31,7.08,Summer,2018,5,7,127
2018-05-08,VirtualCity,33.61,4.22,61.67,9.53,Summer,2018,5,8,128
2018-05-09,VirtualCity,30.98,4.42,60.07,8.45,Summer,2018,5,9,129
2018-05-10,VirtualCity,33.01,4.61,59.68,10.56,Summer,2018,5,10,130
2018-05-11,VirtualCity,33.21,3.64,53.03,9.47,Summer,2018,5,11,131
2018-05-12,VirtualCity,31.14,3.43,55.1,9.05,Summer,2018,5,12,132
2018-05-13,VirtualCity,32.74,3.22,58.2,7.44,Summer,2018,5,13,133
2018-05-14,VirtualCity,32.63,1.73,54.45,9.22,Summer,2018,5,14,134
2018-05-15,VirtualCity,30.84,3.72,55.69,7.07,Summer,2018,5,15,135
2018-05-16,VirtualCity,29.86,7.46,58.42,10.13,Summer,2018,5,16,136
2018-05-17,VirtualCity,29.65,5.66,55.12,9.04,Summer,2018,5,17,137
2018-05-18,VirtualCity,31.43,3.67,57.27,7.51,Summer,2018,5,18,138
2018-05-19,VirtualCity,31.67,4.88,62.59,9.43,Summer,2018,5,19,139
2018-05-20,VirtualCity,29.86,1.09,55.4,11.12,Summer,2018,5,20,140
2018-05-21,VirtualCity,30.96,2.53,60.66,8.14,Summer,2018,5,21,141
2018-05-22,VirtualCity,31.65,5.29,58.05,9.02,Summer,2018,5,22,142
2018-05-23,VirtualCity,31.59,6.58,49.81,7.81,Summer,2018,5,23,143
2018-05-24,VirtualCity,32.85,1.72,51.14,8.4,Summer,2018,5,24,144
2018-05-25,VirtualCity,32.31,2.45,52.09,6.45,Summer,2018,5,25,145
2018-05-26,VirtualCity,28.75,8.42,51.88,8.23,Summer,2018,5,26,146
2018-05-27,VirtualCity,32.64,3.93,54.82,8.25,Summer,2018,5,27,147
2018-05-28,VirtualCity,29.17,7.83,57.53,10.32,Summer,2018,5,28,148
2018-05-29,VirtualCity,31.39,4.38,59.97,5.97,Summer,2018,5,29,149
2018-05-30,VirtualCity,29.78,4.57,56.07,7.75,Summer,2018,5,30,150
2018-05-31,VirtualCity,28.92,3.46,52.95,9.6,Summer,2018,5,31,151
2018-06-01,VirtualCity,26.68,6.3,46.3,7.73,Monsoon,2018,6,1,152
2018-06-02,VirtualCity,28.98,7.32,54.81,7.78,Monsoon,2018,6,2,153
2018-06-03,VirtualCity,26.75,2.15,54.53,6.95,Monsoon,2018,6,3,154
2018-06-04,VirtualCity,30.39,3.76,55.06,6.8,Monsoon,2018,6,4,155
2018-06-05,VirtualCity,31.06,6.64,62.66,5.69,Monsoon,2018,6,5,156
2018-06-06,VirtualCity,27.43,4.44,59.11,7.09,Monsoon,2018,6,6,157
2018-06-07,VirtualCity,28.92,3.74,57.2,6.63,Monsoon,2018,6,7,158
2018-06-08,VirtualCity,27.23,7.15,50.13,7.92,Monsoon,2018,6,8,159
2018-06-09,VirtualCity,27.21,7.45,51.85,6.8,Monsoon,2018,6,9,160
2018-06-10,VirtualCity,29.16,4.13,53.44,7.14,Monsoon,2018,6,10,161
2018-06-11,VirtualCity,27.78,5.68,50.65,7.14,Monsoon,2018,6,11,162
2018-06-12,VirtualCity,30.28,2.65,55.68,7.59,Monsoon,2018,6,12,163
2018-06-13,VirtualCity,26.79,3.44,55.04,6.98,Monsoon,2018,6,13,164
2018-06-14,VirtualCity,28.84,5.77,49.19,6.3,Monsoon,2018,6,14,165
2018-06-15,VirtualCity,27.33,5.66,58.27,7.65,Monsoon,2018,6,15,166
2018-06-16,VirtualCity,28.21,3.56,53.84,8.79,Monsoon,2018,6,16,167
2018-06-17,VirtualCity,26.18,4.2,46.46,7.63,Monsoon,2018,6,17,168
2018-06-18,VirtualCity,26.61,5.58,53.12,6.71,Monsoon,2018,6,18,169
2018-06-19,VirtualCity,26.34,6.96,54.41,7.26,Monsoon,2018,6,19,170
2018-06-20,VirtualCity,25.09,1.72,57.13,4.92,Monsoon,2018,6,20,171
2018-06-21,VirtualCity,27.17,3.91,51.85,7.18,Monsoon,2018,6,21,172
2018-06-22,VirtualCity,26.98,2.13,56.48,6.83,Monsoon,2018,6,22,173
2018-06-23,VirtualCity,26.73,7.23,53.88,6.16,Monsoon,2018,6,23,174
2018-06-24,VirtualCity,27.97,2.43,47.84,6.35,Monsoon,2018,6,24,175
2018-06-25,VirtualCity,27.67,6.55,47.42,6.73,Monsoon,2018,6,25,176
2018-06-26,VirtualCity,24.76,10.17,57.55,8.38,Monsoon,2018,6,26,177
2018-06-27,VirtualCity,25.71,10.33,57.82,8.46,Monsoon,2018,6,27,178
2018-06-28,VirtualCity,24.05,2.76,54.31,6.01,Monsoon,2018,6,28,179
2018-06-29,VirtualCity,24.85,7.47,59.0,6.47,Monsoon,2018,6,29,180
2018-06-30,VirtualCity,23.74,4.71,57.23,6.47,Monsoon,2018,6,30,181
2018-07-01,VirtualCity,26.9,4.34,55.74,8.0,Monsoon,2018,7,1,182
2018-07-02,VirtualCity,24.84,6.79,49.36,7.18,Monsoon,2018,7,2,183
2018-07-03,VirtualCity,23.8,9.82,59.93,7.08,Monsoon,2018,7,3,184
2018-07-04,VirtualCity,25.74,8.51,55.16,7.59,Monsoon,2018,7,4,185
2018-07-05,VirtualCity,20.52,5.69,51.48,6.2,Monsoon,2018,7,5,186
2018-07-06,VirtualCity,20.59,8.89,50.36,8.52,Monsoon,2018,7,6,187
2018-07-07,VirtualCity,24.63,2.47,54.08,6.85,Monsoon,2018,7,7,188
2018-07-08,VirtualCity,23.36,5.82,46.39,5.8,Monsoon,2018,7,8,189
2018-07-09,VirtualCity,23.47,5.73,55.9,6.53,Monsoon,2018,7,9,190
2018-07-10,VirtualCity,20.93,7.79,49.31,8.25,Monsoon,2018,7,10,191
2018-07-11,VirtualCity,22.72,7.23,54.64,6.24,Monsoon,2018,7,11,192
2018-07-12,VirtualCity,25.59,7.43,51.1,7.86,Monsoon,2018,7,12,193
2018-07-13,VirtualCity,23.65,7.42,52.17,5.94,Monsoon,2018,7,13,194
2018-07-14,VirtualCity,22.5,7.92,50.24,5.75,Monsoon,2018,7,14,195
2018-07-15,VirtualCity,21.42,9.11,52.67,7.43,Monsoon,2018,7,15,196
2018-07-16,VirtualCity,21.32,8.31,60.92,5.57,Monsoon,2018,7,16,197
2018-07-17,VirtualCity,18.55,7.42,58.96,7.58,Monsoon,2018,7,17,198
2018-07-18,VirtualCity,21.97,8.98,54.89,6.99,Monsoon,2018,7,18,199
2018-07-19,VirtualCity,22.68,9.97,53.43,5.5,Monsoon,2018,7,19,200
2018-07-20,VirtualCity,18.89,6.98,56.97,6.44,Monsoon,2018,7,20,201
2018-07-21,VirtualCity,20.1,8.12,58.18,5.84,Monsoon,2018,7,21,202
2018-07-22,VirtualCity,19.19,10.86,50.41,6.89,Monsoon,2018,7,22,203
2018-07-23,VirtualCity,19.32,5.92,53.49,8.72,Monsoon,2018,7,23,204
2018-07-24,VirtualCity,20.69,12.37,46.59,5.99,Monsoon,2018,7,24,205
2018-07-25,VirtualCity,17.32,5.49,58.45,7.05,Monsoon,2018,7,25,206
2018-07-26,VirtualCity,21.21,7.72,62.3,6.42,Monsoon,2018,7,26,207
2018-07-27,VirtualCity,21.26,6.43,54.45,6.4,Monsoon,2018,7,27,208
2018-07-28,VirtualCity,19.6,13.38,45.71,6.15,Monsoon,2018,7,28,209
2018-07-29,VirtualCity,16.1,7.49,56.74,5.3,Monsoon,2018,7,29,210
2018-07-30,VirtualCity,18.18,7.54,50.79,6.71,Monsoon,2018,7,30,211
2018-07-31,VirtualCity,21.37,7.86,51.85,5.95,Monsoon,2018,7,31,212
2018-08-01,VirtualCity,15.2,8.92,57.11,5.19,Monsoon,2018,8,1,213
2018-08-02,VirtualCity,18.7,8.01,55.72,7.48,Monsoon,2018,8,2,214
2018-08-03,VirtualCity,17.3,8.47,52.86,6.36,Monsoon,2018,8,3,215
2018-08-04,VirtualCity,20.14,1.03,52.33,5.95,Monsoon,2018,8,4,216
2018-08-05,VirtualCity,17.77,8.94,55.54,7.82,Monsoon,2018,8,5,217
2018-08-06,VirtualCity,19.25,8.88,53.52,3.99,Monsoon,2018,8,6,218
2018-08-07,VirtualCity,19.35,11.15,50.84,7.71,Monsoon,2018,8,7,219
2018-08-08,VirtualCity,21.12,11.77,54.07,5.11,Monsoon,2018,8,8,220
2018-08-09,VirtualCity,17.92,8.49,56.88,6.41,Monsoon,2018,8,9,221
2018-08-10,VirtualCity,18.66,10.72,54.94,5.44,Monsoon,2018,8,10,222
2018-08-11,VirtualCity,15.73,6.52,50.13,5.02,Monsoon,2018,8,11,223
2018-08-12,VirtualCity,19.61,10.64,59.87,7.69,Monsoon,2018,8,12,224
2018-08-13,VirtualCity,16.56,7.71,45.09,8.33,Monsoon,2018,8,13,225
2018-08-14,VirtualCity,16.73,6.37,54.4,5.83,Monsoon,2018,8,14,226
2018-08-15,VirtualCity,17.41,8.58,53.85,6.49,Monsoon,2018,8,15,227
2018-08-16,VirtualCity,14.98,12.07,57.07,6.14,Monsoon,2018,8,16,228
2018-08-17,VirtualCity,17.55,9.39,58.87,8.14,Monsoon,2018,8,17,229
2018-08-18,VirtualCity,18.53,12.29,61.28,3.52,Monsoon,2018,8,18,230
2018-08-19,VirtualCity,17.41,7.35,54.07,6.5,Monsoon,2018,8,19,231
2018-08-20,VirtualCity,14.47,11.3,59.42,5.17,Monsoon,2018,8,20,232
2018-08-21,VirtualCity,16.55,7.56,58.01,3.21,Monsoon,2018,8,21,233
2018-08-22,VirtualCity,17.74,9.49,50.54,5.6,Monsoon,2018,8,22,234
2018-08-23,VirtualCity,13.7,9.46,65.15,8.24,Monsoon,2018,8,23,235
2018-08-24,VirtualCity,14.8,10.44,51.96,5.23,Monsoon,2018,8,24,236
2018-08-25,VirtualCity,17.63,9.52,59.56,6.96,Monsoon,2018,8,25,237
2018-08-26,VirtualCity,16.62,7.33,59.6,7.45,Monsoon,2018,8,26,238
2018-08-27,VirtualCity,16.73,10.88,59.32,5.99,Monsoon,2018,8,27,239
2018-08-28,VirtualCity,18.81,12.74,56.41,6.15,Monsoon,2018,8,28,240
2018-08-29,VirtualCity,16.63,7.63,61.87,3.94,Monsoon,2018,8,29,241
2018-08-30,VirtualCity,16.82,4.86,52.49,5.14,Monsoon,2018,8,30,242
2018-08-31,VirtualCity,19.81,9.98,58.65,7.09,Monsoon,2018,8,31,243
2018-09-01,VirtualCity,15.34,8.13,56.83,6.07,Monsoon,2018,9,1,244
2018-09-02,VirtualCity,14.38,8.55,56.56,6.44,Monsoon,2018,9,2,245
2018-09-03,VirtualCity,16.13,10.03,61.17,6.16,Monsoon,2018,9,3,246
2018-09-04,VirtualCity,16.07,7.78,63.95,8.63,Monsoon,2018,9,4,247
2018-09-05,VirtualCity,14.55,8.16,58.45,5.49,Monsoon,2018,9,5,248
2018-09-06,VirtualCity,13.72,8.5,63.13,7.93,Monsoon,2018,9,6,249
2018-09-07,VirtualCity,18.66,11.93,60.4,6.17,Monsoon,2018,9,7,250
2018-09-08,VirtualCity,15.62,8.73,56.82,8.05,Monsoon,2018,9,8,251
2018-09-09,VirtualCity,13.97,5.91,59.55,4.55,Monsoon,2018,9,9,252
2018-09-10,VirtualCity,16.38,5.96,59.57,6.25,Monsoon,2018,9,10,253
2018-09-11,VirtualCity,14.78,8.86,58.18,5.56,Monsoon,2018,9,11,254
2018-09-12,VirtualCity,14.51,6.02,62.87,6.2,Monsoon,2018,9,12,255
2018-09-13,VirtualCity,15.68,5.03,62.29,7.51,Monsoon,2018,9,13,256
2018-09-14,VirtualCity,12.84,9.82,55.19,6.5,Monsoon,2018,9,14,257
2018-09-15,VirtualCity,15.26,9.88,55.14,7.52,Monsoon,2018,9,15,258
2018-09-16,VirtualCity,17.56,7.52,63.65,5.26,Monsoon,2018,9,16,259
2018-09-17,VirtualCity,15.35,8.93,58.89,5.09,Monsoon,2018,9,17,260
2018-09-18,VirtualCity,14.04,8.65,63.56,6.1,Monsoon,2018,9,18,261
2018-09-19,VirtualCity,13.81,9.51,65.68,6.05,Monsoon,2018,9,19,262
2018-09-20,VirtualCity,13.92,9.46,57.67,5.88,Monsoon,2018,9,20,263
2018-09-21,VirtualCity,14.12,2.34,57.31,4.97,Monsoon,2018,9,21,264
2018-09-22,VirtualCity,13.91,7.49,69.86,7.57,Monsoon,2018,9,22,265
2018-09-23,VirtualCity,15.83,9.1,64.77,5.71,Monsoon,2018,9,23,266
2018-09-24,VirtualCity,11.83,7.0,61.89,7.87,Monsoon,2018,9,24,267
2018-09-25,VirtualCity,15.71,7.92,60.04,6.18,Monsoon,2018,9,25,268
2018-09-26,VirtualCity,13.83,9.43,61.94,6.96,Monsoon,2018,9,26,269
2018-09-27,VirtualCity,14.95,7.9,59.43,6.87,Monsoon,2018,9,27,270
2018-09-28,VirtualCity,12.68,10.97,67.93,5.22,Monsoon,2018,9,28,271
2018-09-29,VirtualCity,16.36,10.07,61.49,6.67,Monsoon,2018,9,29,272
2018-09-30,VirtualCity,16.23,7.26,69.18,8.56,Monsoon,2018,9,30,273
2018-10-01,VirtualCity,15.8,7.02,63.41,6.56,Autumn,2018,10,1,274
2018-10-02,VirtualCity,12.09,1.11,61.05,7.36,Autumn,2018,10,2,275
2018-10-03,VirtualCity,15.61,6.59,63.72,7.13,Autumn,2018,10,3,276
2018-10-04,VirtualCity,14.98,4.26,55.14,6.68,Autumn,2018,10,4,277
2018-10-05,VirtualCity,11.98,7.65,65.35,6.56,Autumn,2018,10,5,278
2018-10-06,VirtualCity,14.36,7.43,65.36,7.01,Autumn,2018,10,6,279
2018-10-07,VirtualCity,14.96,8.55,69.55,7.29,Autumn,2018,10,7,280
2018-10-08,VirtualCity,15.27,10.01,58.91,4.77,Autumn,2018,10,8,281
2018-10-09,VirtualCity,14.72,6.8,71.31,6.71,Autumn,2018,10,9,282
2018-10-10,VirtualCity,14.92,11.8,70.15,6.21,Autumn,2018,10,10,283
2018-10-11,VirtualCity,16.72,7.21,72.08,5.99,Autumn,2018,10,11,284
2018-10-12,VirtualCity,16.38,3.74,67.06,8.03,Autumn,2018,10,12,285
2018-10-13,VirtualCity,10.27,5.3,71.53,5.62,Autumn,2018,10,13,286
2018-10-14,VirtualCity,12.335,5.63,61.79,4.85,Autumn,2018,10,14,287
2018-10-15,VirtualCity,14.4,7.67,70.73,7.5,Autumn,2018,10,15,288
2018-10-16,VirtualCity,12.07,4.2,64.99,4.87,Autumn,2018,10,16,289
2018-10-17,VirtualCity,14.88,5.54,61.67,4.28,Autumn,2018,10,17,290
2018-10-18,VirtualCity,16.66,5.75,63.98,7.71,Autumn,2018,10,18,291
2018-10-19,VirtualCity,13.21,5.03,68.69,6.84,Autumn,2018,10,19,292
